customer_id,age,tenure_months,contract_type,internet_service,tech_support,online_security,streaming_service,paperless_billing,payment_method,monthly_charges,total_charges,num_support_calls,satisfaction_score,avg_monthly_usage_gb,churn
CUST-001391,35,22,One year,DSL,No,No,No,Yes,Credit card,55.68,1216.87,0,4,58.4,No
CUST-001392,67,10,Month-to-month,Fiber optic,No,No,No,No,Electronic check,63.19,670.54,0,4,505.5,No
CUST-001393,37,2,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Credit card,77.9,159.11,1,3,255.7,No
CUST-001394,52,6,One year,No internet service,Yes,No,Yes,Yes,Credit card,44.68,256.71,0,2,6.5,No
CUST-001395,18,47,Two year,DSL,Yes,Yes,No,No,Bank transfer,68.6,3203.06,1,3,169.9,No
CUST-001396,73,5,Two year,DSL,No,No,No,No,Bank transfer,43.68,252.66,1,4,151.6,No
CUST-001397,54,14,Month-to-month,DSL,No,No,No,Yes,Bank transfer,51.18,688.48,1,3,106.8,Yes
CUST-001398,42,48,Month-to-month,No internet service,No,No,No,Yes,Bank transfer,24.24,1147.62,0,3,5.7,No
CUST-001399,54,12,Two year,Fiber optic,No,No,No,No,Electronic check,61.2,718.52,0,3,319.9,No
CUST-001400,24,72,One year,Fiber optic,Yes,No,No,Yes,Bank transfer,72.91,5248.83,0,4,217.3,No
CUST-001401,63,24,Month-to-month,Fiber optic,Yes,Yes,No,No,Mailed check,78.8,1898.3,2,4,437.4,No
CUST-001402,40,13,One year,No internet service,Yes,No,Yes,Yes,Bank transfer,34.84,454.29,0,5,4.7,No
CUST-001403,42,36,One year,Fiber optic,Yes,Yes,No,Yes,Credit card,79.82,2866.23,3,3,253.6,No
CUST-001404,38,14,One year,Fiber optic,No,No,No,Yes,Electronic check,65.4,887.66,1,4,422.6,Yes
CUST-001405,36,14,One year,Fiber optic,Yes,No,No,Yes,Credit card,74.87,1085.31,0,2,344.7,No
CUST-001406,55,18,Two year,DSL,No,No,No,Yes,Bank transfer,45.35,821.6,0,4,175.6,No
CUST-001407,49,9,Two year,DSL,No,No,No,Yes,Credit card,41.66,386.29,0,4,133.1,No
CUST-001408,55,16,Month-to-month,Fiber optic,No,No,No,No,Electronic check,77.23,1222.16,0,5,419.0,No
CUST-001409,45,32,Month-to-month,Fiber optic,Yes,No,No,Yes,Electronic check,74.08,2364.62,1,3,226.1,Yes
CUST-001410,53,30,One year,DSL,No,No,No,Yes,Bank transfer,51.5,1568.46,1,2,172.2,No
CUST-001411,39,1,One year,Fiber optic,Yes,No,No,Yes,Mailed check,75.19,31.09,1,3,484.5,No
CUST-001412,78,12,Month-to-month,DSL,Yes,Yes,No,Yes,Bank transfer,66.53,813.63,1,3,93.8,No
CUST-001413,21,5,Two year,Fiber optic,No,Yes,Yes,No,Bank transfer,79.12,390.66,0,4,320.9,No
CUST-001414,64,6,Month-to-month,No internet service,No,No,No,Yes,Mailed check,19.56,125.68,2,2,3.6,Yes
CUST-001415,66,13,Month-to-month,Fiber optic,No,Yes,Yes,Yes,Credit card,80.76,1083.18,0,4,344.7,Yes
CUST-001416,32,27,Two year,DSL,No,No,No,No,Electronic check,42.14,1128.22,2,3,87.4,No
CUST-001417,78,6,Two year,Fiber optic,Yes,Yes,Yes,Yes,Electronic check,92.34,500.0,0,4,332.2,No
CUST-001418,60,6,Month-to-month,Fiber optic,No,No,No,No,Credit card,63.77,360.79,0,4,502.5,No
CUST-001419,60,36,Month-to-month,DSL,Yes,No,Yes,Yes,Mailed check,57.86,2083.22,1,4,52.9,No
CUST-001420,45,6,Month-to-month,DSL,No,No,No,Yes,Bank transfer,43.49,293.92,0,4,164.5,No
CUST-001421,42,9,Month-to-month,DSL,No,No,No,Yes,Bank transfer,43.07,379.87,0,5,135.2,No
CUST-001422,42,7,Month-to-month,DSL,Yes,Yes,Yes,Yes,Electronic check,75.4,558.76,0,2,132.7,No
CUST-001423,51,4,Month-to-month,DSL,No,Yes,Yes,No,Mailed check,55.77,176.59,2,2,182.0,Yes
CUST-001424,66,33,Month-to-month,No internet service,Yes,No,No,No,Electronic check,25.44,829.45,0,3,3.2,No
CUST-001425,48,72,One year,Fiber optic,No,No,Yes,No,Electronic check,73.25,5294.76,0,3,149.0,No
CUST-001426,31,3,One year,No internet service,Yes,No,No,No,Electronic check,31.72,114.04,2,2,4.2,No
CUST-001427,57,9,One year,Fiber optic,No,No,No,No,Electronic check,62.27,521.35,0,4,272.3,No
CUST-001428,59,8,Month-to-month,Fiber optic,Yes,No,No,Yes,Credit card,78.23,609.04,2,2,304.7,Yes
CUST-001429,55,4,Month-to-month,DSL,No,No,Yes,No,Credit card,56.76,224.27,0,3,142.7,No
CUST-001430,56,16,Month-to-month,Fiber optic,Yes,No,No,Yes,Electronic check,75.45,1193.92,0,3,382.2,No
CUST-001431,41,50,Two year,Fiber optic,No,Yes,No,No,Bank transfer,76.53,3849.89,0,4,280.8,No
CUST-001432,31,1,Month-to-month,Fiber optic,No,Yes,Yes,No,Mailed check,76.99,77.25,1,3,243.3,Yes
CUST-001433,32,44,One year,DSL,Yes,No,No,No,Electronic check,51.76,2248.55,0,5,187.6,No
CUST-001434,20,9,Month-to-month,DSL,Yes,No,Yes,No,Electronic check,67.11,613.2,1,5,196.6,No
CUST-001435,49,49,Two year,Fiber optic,No,Yes,No,No,Bank transfer,71.99,3537.78,1,5,209.7,No
CUST-001436,44,10,Month-to-month,Fiber optic,No,No,Yes,Yes,Electronic check,70.52,682.22,0,5,353.7,Yes
CUST-001437,38,6,Month-to-month,Fiber optic,No,Yes,Yes,Yes,Credit card,86.48,501.06,2,4,206.2,No
CUST-001438,18,1,Two year,Fiber optic,Yes,No,Yes,No,Credit card,85.24,71.01,1,4,378.7,No
CUST-001439,26,0,Month-to-month,Fiber optic,No,No,No,No,Bank transfer,65.64,92.97,1,3,272.6,Yes
CUST-001440,62,28,One year,Fiber optic,No,No,No,Yes,Credit card,63.89,1787.15,0,3,217.6,No
CUST-001441,35,52,Month-to-month,No internet service,No,No,Yes,Yes,Electronic check,18.0,891.81,1,4,6.3,No
CUST-001442,50,13,Two year,DSL,Yes,No,Yes,Yes,Bank transfer,67.73,856.42,2,2,168.0,No
CUST-001443,24,19,One year,Fiber optic,Yes,No,No,No,Electronic check,75.94,1457.18,1,5,415.1,No
CUST-001444,67,0,Month-to-month,Fiber optic,No,No,Yes,No,Mailed check,74.89,66.73,1,3,313.4,Yes
CUST-001445,43,35,Two year,Fiber optic,No,No,No,No,Mailed check,57.58,1990.75,2,3,438.1,No
CUST-001446,49,15,One year,Fiber optic,No,No,No,Yes,Electronic check,62.32,927.23,0,4,386.3,No
CUST-001447,80,59,One year,Fiber optic,No,No,No,Yes,Bank transfer,69.97,4147.86,1,4,295.2,No
CUST-001448,68,21,Month-to-month,No internet service,Yes,Yes,No,Yes,Electronic check,31.96,714.68,1,3,0.5,No
CUST-001449,40,13,Month-to-month,DSL,No,No,No,Yes,Electronic check,45.11,585.27,1,2,125.4,Yes
CUST-001450,36,0,One year,DSL,No,Yes,Yes,Yes,Credit card,61.33,71.12,4,2,47.1,Yes
CUST-001451,40,43,Month-to-month,Fiber optic,No,No,No,Yes,Electronic check,66.58,2860.94,3,1,318.7,No
CUST-001452,53,23,Two year,DSL,No,No,Yes,Yes,Electronic check,50.42,1164.04,1,5,164.8,No
CUST-001453,43,22,Month-to-month,No internet service,No,Yes,Yes,Yes,Electronic check,36.99,795.28,0,3,3.5,Yes
CUST-001454,39,48,One year,Fiber optic,Yes,No,No,No,Mailed check,78.48,3795.94,2,3,420.2,No
CUST-001455,67,4,Month-to-month,No internet service,No,No,No,Yes,Credit card,18.0,62.83,1,4,0.0,No
CUST-001456,43,38,One year,Fiber optic,No,No,No,Yes,Credit card,63.63,2395.95,1,3,418.3,No
CUST-001457,79,2,Month-to-month,DSL,Yes,Yes,No,No,Bank transfer,64.26,113.14,0,3,196.3,Yes
CUST-001458,46,1,Month-to-month,Fiber optic,No,Yes,Yes,Yes,Mailed check,86.73,100.03,0,5,74.7,No
CUST-001459,72,52,Month-to-month,DSL,Yes,No,No,No,Credit card,55.26,2859.54,1,4,81.0,No
CUST-001460,50,59,One year,Fiber optic,Yes,No,No,Yes,Credit card,74.94,4451.79,0,4,292.9,No
CUST-001461,59,3,Month-to-month,DSL,No,Yes,No,Yes,Credit card,52.87,171.4,0,3,208.4,Yes
CUST-001462,34,7,One year,DSL,No,No,Yes,Yes,Electronic check,55.85,408.18,1,4,101.2,No
CUST-001463,32,9,Month-to-month,DSL,No,No,No,No,Bank transfer,50.51,446.22,1,4,133.1,Yes
CUST-001464,52,43,One year,DSL,No,Yes,Yes,No,Electronic check,60.66,2595.95,0,4,66.1,No
CUST-001465,60,40,One year,Fiber optic,No,No,Yes,Yes,Mailed check,72.03,2881.86,0,5,138.3,No
CUST-001466,46,8,Month-to-month,DSL,Yes,Yes,No,No,Credit card,52.08,392.9,1,2,97.3,No
CUST-001467,26,33,Month-to-month,Fiber optic,No,No,Yes,Yes,Bank transfer,73.92,2448.81,0,3,281.4,No
CUST-001468,25,1,Month-to-month,DSL,No,No,Yes,Yes,Credit card,53.85,72.2,0,4,185.0,Yes
CUST-001469,24,6,One year,Fiber optic,No,No,No,Yes,Electronic check,61.44,354.8,1,3,400.9,Yes
CUST-001470,18,16,Two year,DSL,No,No,Yes,Yes,Mailed check,51.12,831.72,1,4,161.2,No
CUST-001471,47,14,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Credit card,92.87,1305.27,0,5,457.3,No
CUST-001472,62,12,One year,No internet service,Yes,No,No,Yes,Electronic check,23.27,301.56,0,3,4.4,No
CUST-001473,45,3,One year,DSL,No,No,No,Yes,Electronic check,47.74,176.09,1,4,88.8,No
CUST-001474,18,36,One year,Fiber optic,No,No,No,Yes,Mailed check,68.61,2485.59,2,3,375.0,No
CUST-001475,42,5,Month-to-month,DSL,No,No,No,Yes,Credit card,57.87,288.22,2,3,131.0,No
CUST-001476,43,35,Two year,Fiber optic,Yes,Yes,Yes,Yes,Mailed check,88.73,3129.67,0,5,305.8,No
CUST-001477,76,30,Month-to-month,Fiber optic,No,Yes,Yes,Yes,Electronic check,82.2,2466.95,1,3,144.2,Yes
CUST-001478,23,11,Two year,Fiber optic,No,Yes,Yes,Yes,Bank transfer,79.27,866.66,2,4,389.3,No
CUST-001479,39,16,Month-to-month,DSL,Yes,No,No,Yes,Bank transfer,47.14,742.04,1,3,107.3,Yes
CUST-001480,71,13,Two year,No internet service,No,No,Yes,Yes,Bank transfer,29.9,390.66,1,3,6.3,No
CUST-001481,52,72,Two year,No internet service,No,No,No,Yes,Electronic check,18.0,1316.1,2,4,0.1,No
CUST-001482,53,12,Two year,Fiber optic,No,Yes,No,Yes,Electronic check,65.08,760.33,0,4,342.6,No
CUST-001483,47,51,Month-to-month,Fiber optic,No,No,No,Yes,Mailed check,66.18,3350.38,0,3,419.5,No
CUST-001484,50,34,Two year,No internet service,No,No,No,Yes,Mailed check,18.0,587.59,2,3,4.8,No
CUST-001485,57,24,Month-to-month,Fiber optic,Yes,No,No,Yes,Electronic check,75.83,1840.36,2,3,293.3,No
CUST-001486,33,1,One year,DSL,Yes,No,No,Yes,Credit card,57.28,65.24,1,4,104.1,No
CUST-001487,58,12,Month-to-month,No internet service,Yes,Yes,No,Yes,Credit card,29.68,385.65,2,3,5.2,No
CUST-001488,24,54,One year,Fiber optic,No,Yes,Yes,No,Electronic check,89.99,4849.08,0,5,47.8,No
CUST-001489,50,30,Month-to-month,Fiber optic,No,No,No,Yes,Bank transfer,67.01,1985.85,1,2,84.1,No
CUST-001490,48,47,Month-to-month,No internet service,No,No,Yes,Yes,Mailed check,31.64,1518.22,1,2,3.8,No
CUST-001491,36,11,Month-to-month,DSL,No,No,No,No,Mailed check,36.11,382.5,1,3,160.3,No
CUST-001492,45,0,Month-to-month,No internet service,No,No,No,Yes,Bank transfer,18.0,31.52,1,1,7.0,Yes
CUST-001493,36,42,Month-to-month,DSL,Yes,No,No,Yes,Mailed check,60.86,2529.44,1,3,184.7,No
CUST-001494,29,15,Two year,Fiber optic,Yes,No,Yes,Yes,Mailed check,91.6,1377.62,0,3,93.9,No
CUST-001495,40,7,One year,No internet service,No,No,Yes,No,Electronic check,40.0,276.74,0,3,5.4,No
CUST-001496,28,13,One year,DSL,No,Yes,No,Yes,Bank transfer,60.29,755.29,0,3,166.3,No
CUST-001497,50,9,Two year,No internet service,No,Yes,Yes,Yes,Bank transfer,44.87,441.67,0,4,7.0,No
CUST-001498,28,5,Month-to-month,DSL,No,No,No,Yes,Electronic check,46.19,213.18,0,3,194.3,No
CUST-001499,56,13,Month-to-month,DSL,No,No,No,Yes,Mailed check,47.8,602.7,0,3,112.5,No
CUST-001500,27,4,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Electronic check,87.58,337.23,1,4,375.3,Yes
CUST-001501,37,66,Month-to-month,Fiber optic,No,No,No,No,Mailed check,66.19,4324.96,1,1,315.4,Yes
CUST-001502,36,4,One year,No internet service,No,Yes,Yes,Yes,Electronic check,41.73,160.38,0,4,0.0,No
CUST-001503,65,20,One year,No internet service,No,No,No,No,Bank transfer,23.82,463.32,2,1,7.0,No
CUST-001504,50,42,One year,DSL,Yes,No,Yes,No,Bank transfer,64.37,2723.39,0,3,147.9,No
CUST-001505,42,31,One year,No internet service,No,Yes,Yes,Yes,Bank transfer,27.85,869.67,0,4,11.7,No
CUST-001506,52,11,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Mailed check,83.43,892.37,0,4,373.9,No
CUST-001507,18,29,One year,No internet service,Yes,No,No,Yes,Bank transfer,30.38,867.95,1,3,5.3,No
CUST-001508,44,11,Month-to-month,DSL,No,No,No,No,Credit card,42.47,510.28,1,4,81.8,No
CUST-001509,75,9,Two year,DSL,No,No,No,Yes,Mailed check,48.33,416.73,1,2,163.6,Yes
CUST-001510,47,8,Month-to-month,DSL,No,No,No,Yes,Mailed check,38.91,327.75,0,5,191.0,No
CUST-001511,46,4,Month-to-month,DSL,Yes,Yes,No,Yes,Credit card,65.81,249.64,0,4,138.6,Yes
CUST-001512,53,17,Month-to-month,No internet service,Yes,Yes,No,Yes,Bank transfer,29.31,478.21,1,2,0.6,No
CUST-001513,58,21,Month-to-month,Fiber optic,No,No,No,Yes,Mailed check,72.38,1509.14,2,5,449.8,No
CUST-001514,18,13,Month-to-month,No internet service,No,No,No,Yes,Bank transfer,18.0,263.41,2,4,5.0,No
CUST-001515,20,6,Month-to-month,Fiber optic,No,Yes,Yes,No,Electronic check,86.02,486.77,2,2,186.8,Yes
CUST-001516,48,5,One year,Fiber optic,Yes,Yes,No,No,Electronic check,74.34,384.83,0,5,239.8,Yes
CUST-001517,34,0,Two year,DSL,No,Yes,No,No,Bank transfer,50.96,75.35,1,5,133.7,No
CUST-001518,65,23,Month-to-month,DSL,Yes,Yes,Yes,Yes,Bank transfer,76.38,1745.7,0,3,140.7,No
CUST-001519,40,64,Month-to-month,No internet service,Yes,No,No,Yes,Mailed check,32.51,2100.58,1,4,2.9,No
CUST-001520,18,27,Two year,Fiber optic,No,No,Yes,Yes,Electronic check,72.88,1984.59,1,3,316.2,Yes
CUST-001521,26,40,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Credit card,75.94,3021.47,1,4,253.5,No
CUST-001522,18,7,Two year,DSL,No,No,No,No,Bank transfer,37.14,240.98,1,4,130.1,No
CUST-001523,41,22,Month-to-month,No internet service,No,No,Yes,No,Mailed check,23.04,503.8,0,4,9.5,No
CUST-001524,42,0,Month-to-month,No internet service,No,No,Yes,Yes,Electronic check,27.83,29.99,0,2,6.2,No
CUST-001525,39,18,Month-to-month,No internet service,Yes,Yes,No,No,Bank transfer,29.73,527.75,0,3,8.1,No
CUST-001526,61,67,Month-to-month,DSL,No,Yes,No,Yes,Electronic check,43.47,2923.79,1,4,102.5,No
CUST-001527,63,11,One year,No internet service,No,Yes,No,No,Mailed check,24.97,259.19,1,3,1.6,No
CUST-001528,42,11,Two year,Fiber optic,No,No,No,Yes,Credit card,64.84,695.01,0,4,420.8,No
CUST-001529,18,14,Month-to-month,No internet service,No,No,Yes,No,Bank transfer,31.93,447.1,1,2,7.2,No
CUST-001530,54,30,Two year,DSL,No,No,Yes,No,Credit card,53.01,1594.87,0,4,112.9,No
CUST-001531,53,3,Month-to-month,Fiber optic,No,No,No,Yes,Mailed check,62.1,212.54,0,3,374.8,No
CUST-001532,50,22,Month-to-month,DSL,Yes,Yes,No,Yes,Electronic check,57.42,1272.33,0,4,211.4,No
CUST-001533,60,39,Two year,No internet service,Yes,Yes,No,Yes,Credit card,38.09,1499.7,0,4,6.1,No
CUST-001534,28,12,Two year,Fiber optic,No,Yes,Yes,No,Credit card,79.62,948.54,2,2,347.6,No
CUST-001535,75,17,Month-to-month,Fiber optic,No,Yes,No,Yes,Bank transfer,62.61,1057.61,0,5,509.6,No
CUST-001536,31,49,Month-to-month,DSL,Yes,Yes,Yes,No,Electronic check,69.39,3387.4,2,2,160.0,No
CUST-001537,56,20,Month-to-month,No internet service,No,No,Yes,No,Bank transfer,29.82,600.06,1,5,5.0,No
CUST-001538,20,3,Month-to-month,DSL,Yes,No,Yes,Yes,Electronic check,56.92,173.67,1,1,158.3,Yes
CUST-001539,31,27,One year,Fiber optic,No,No,No,Yes,Credit card,63.0,1702.94,1,3,385.9,No
CUST-001540,68,5,Month-to-month,DSL,No,No,Yes,No,Bank transfer,52.58,258.85,1,2,112.9,No
CUST-001541,41,18,One year,Fiber optic,No,No,Yes,Yes,Electronic check,76.61,1378.13,0,5,243.1,No
CUST-001542,58,22,Month-to-month,Fiber optic,No,No,No,Yes,Electronic check,67.1,1509.34,2,2,359.2,No
CUST-001543,49,10,Month-to-month,Fiber optic,Yes,No,No,Yes,Electronic check,70.32,708.69,0,2,186.1,Yes
CUST-001544,43,6,Month-to-month,DSL,No,Yes,Yes,Yes,Credit card,65.56,405.03,0,3,160.5,No
CUST-001545,65,54,Month-to-month,Fiber optic,No,No,No,Yes,Electronic check,63.47,3436.76,0,5,383.2,No
CUST-001546,41,23,One year,Fiber optic,Yes,No,Yes,Yes,Mailed check,83.68,1921.16,0,5,432.3,No
CUST-001547,18,16,Two year,Fiber optic,Yes,Yes,Yes,Yes,Mailed check,89.45,1441.94,0,3,320.4,No
CUST-001548,33,9,Two year,DSL,No,No,Yes,Yes,Bank transfer,56.03,504.69,1,3,77.2,No
CUST-001549,53,49,One year,Fiber optic,Yes,No,No,No,Bank transfer,66.12,3214.87,0,4,351.5,No
CUST-001550,51,19,Month-to-month,Fiber optic,No,No,No,Yes,Electronic check,55.85,1049.54,1,3,424.0,Yes
CUST-001551,21,72,Two year,DSL,No,No,Yes,Yes,Electronic check,62.59,4546.35,2,3,119.4,No
CUST-001552,34,12,Two year,DSL,Yes,No,Yes,No,Electronic check,66.06,816.06,0,3,133.2,No
CUST-001553,36,38,Two year,No internet service,No,Yes,Yes,No,Credit card,35.29,1335.04,1,4,3.5,No
CUST-001554,40,32,Month-to-month,DSL,No,No,No,Yes,Mailed check,50.32,1623.74,0,4,116.4,No
CUST-001555,24,16,Month-to-month,DSL,No,Yes,No,No,Electronic check,65.32,1049.49,0,5,182.9,Yes
CUST-001556,36,23,One year,No internet service,No,Yes,Yes,Yes,Mailed check,30.5,736.36,1,3,4.3,No
CUST-001557,34,56,Month-to-month,DSL,Yes,No,No,No,Electronic check,52.81,2954.77,1,3,99.7,No
CUST-001558,57,5,Month-to-month,DSL,No,No,Yes,Yes,Credit card,60.34,306.19,1,3,111.1,Yes
CUST-001559,57,0,Month-to-month,Fiber optic,Yes,No,Yes,Yes,Electronic check,76.85,60.91,1,3,396.3,No
CUST-001560,43,13,One year,Fiber optic,No,No,Yes,No,Credit card,69.37,899.12,0,4,325.5,No
CUST-001561,39,4,Month-to-month,Fiber optic,No,Yes,Yes,Yes,Bank transfer,87.76,296.22,0,2,303.4,Yes
CUST-001562,47,5,One year,Fiber optic,Yes,No,No,Yes,Bank transfer,72.73,368.84,2,5,423.5,No
CUST-001563,33,58,One year,No internet service,No,No,No,No,Electronic check,18.0,1064.07,2,3,7.3,No
CUST-001564,28,12,Month-to-month,Fiber optic,No,No,No,Yes,Electronic check,56.8,715.44,0,5,343.2,No
CUST-001565,31,4,Month-to-month,DSL,No,No,Yes,Yes,Electronic check,58.63,244.14,0,5,178.7,No
CUST-001566,35,20,Two year,No internet service,No,Yes,Yes,Yes,Credit card,30.99,612.49,0,4,9.7,Yes
CUST-001567,28,0,Month-to-month,DSL,Yes,Yes,Yes,No,Credit card,65.91,49.48,0,4,142.9,No
CUST-001568,47,6,Month-to-month,Fiber optic,Yes,No,No,No,Electronic check,68.22,399.81,1,5,175.2,No
CUST-001569,56,11,Month-to-month,No internet service,Yes,Yes,Yes,Yes,Credit card,44.31,455.44,1,3,6.3,No
CUST-001570,21,23,Month-to-month,Fiber optic,No,Yes,Yes,Yes,Bank transfer,77.49,1777.23,0,4,137.9,No
CUST-001571,45,49,One year,Fiber optic,No,Yes,No,Yes,Credit card,66.25,3221.74,2,3,356.1,No
CUST-001572,42,0,Month-to-month,Fiber optic,No,No,No,Yes,Credit card,69.72,57.78,0,3,262.3,Yes
CUST-001573,50,13,Two year,Fiber optic,No,No,Yes,Yes,Credit card,77.84,1007.83,0,4,332.9,No
CUST-001574,45,4,Month-to-month,No internet service,No,No,No,Yes,Bank transfer,20.08,86.91,2,3,4.6,No
CUST-001575,23,28,Two year,Fiber optic,Yes,No,Yes,No,Mailed check,87.18,2408.02,0,4,246.3,No
CUST-001576,26,17,One year,No internet service,Yes,Yes,No,No,Bank transfer,28.7,481.04,1,4,6.6,No
CUST-001577,45,8,Month-to-month,Fiber optic,No,Yes,No,Yes,Electronic check,72.82,596.28,3,3,327.4,No
CUST-001578,60,4,One year,No internet service,Yes,No,Yes,Yes,Mailed check,42.13,196.51,1,4,4.9,No
CUST-001579,18,23,Month-to-month,Fiber optic,No,No,No,No,Credit card,59.88,1375.75,0,3,253.7,Yes
CUST-001580,50,11,Two year,No internet service,Yes,No,Yes,Yes,Electronic check,42.98,516.72,1,4,3.9,No
CUST-001581,63,30,One year,Fiber optic,No,No,Yes,Yes,Mailed check,78.18,2359.41,0,5,356.5,No
CUST-001582,43,17,Month-to-month,No internet service,No,Yes,No,Yes,Electronic check,27.31,465.5,4,4,2.6,No
CUST-001583,53,9,Month-to-month,No internet service,No,No,No,Yes,Bank transfer,28.33,279.84,1,3,8.4,No
CUST-001584,34,44,Two year,DSL,No,Yes,Yes,Yes,Electronic check,63.61,2788.7,2,2,105.9,No
CUST-001585,43,23,One year,Fiber optic,No,No,Yes,No,Credit card,72.38,1643.78,1,3,238.7,No
CUST-001586,21,30,Month-to-month,DSL,Yes,Yes,Yes,Yes,Credit card,71.65,2168.08,0,5,185.4,No
CUST-001587,18,16,Month-to-month,DSL,No,No,Yes,Yes,Electronic check,57.07,923.73,2,3,145.5,No
CUST-001588,59,20,Month-to-month,DSL,Yes,No,Yes,Yes,Electronic check,59.46,1210.08,0,3,144.7,No
CUST-001589,30,19,One year,DSL,Yes,Yes,Yes,No,Electronic check,60.88,1177.14,0,4,183.8,No
CUST-001590,38,12,One year,No internet service,No,No,No,No,Electronic check,19.67,276.25,1,4,9.4,No
CUST-001591,24,8,Two year,No internet service,Yes,Yes,No,Yes,Mailed check,38.72,280.73,1,3,11.3,No
CUST-001592,24,46,One year,DSL,Yes,No,No,Yes,Electronic check,57.76,2649.87,1,4,94.5,No
CUST-001593,42,9,One year,Fiber optic,No,Yes,Yes,Yes,Mailed check,84.41,753.93,0,4,285.8,No
CUST-001594,34,3,Month-to-month,Fiber optic,No,No,Yes,Yes,Electronic check,84.85,277.88,1,2,243.7,No
CUST-001595,51,11,One year,DSL,No,No,No,Yes,Electronic check,45.87,512.02,4,1,117.1,No
CUST-001596,52,22,Month-to-month,No internet service,Yes,No,No,Yes,Credit card,27.01,617.63,1,3,1.2,No
CUST-001597,50,37,Two year,Fiber optic,No,No,No,Yes,Credit card,66.02,2448.4,2,2,346.4,No
CUST-001598,49,18,Month-to-month,Fiber optic,No,No,Yes,No,Electronic check,73.33,1319.57,0,4,313.7,No
CUST-001599,69,31,One year,Fiber optic,No,No,No,No,Bank transfer,58.66,1832.07,0,3,266.2,No
CUST-001600,29,47,Two year,Fiber optic,Yes,No,No,Yes,Electronic check,68.11,3206.4,0,4,315.5,No
CUST-001601,44,37,One year,No internet service,No,Yes,Yes,No,Credit card,35.6,1325.0,0,4,6.3,No
CUST-001602,62,9,Month-to-month,DSL,No,No,No,No,Credit card,49.33,457.01,0,2,194.7,Yes
CUST-001603,64,40,One year,Fiber optic,Yes,Yes,Yes,Yes,Bank transfer,83.76,3359.07,1,3,240.8,No
CUST-001604,24,38,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Bank transfer,86.13,3292.59,0,3,207.4,No
CUST-001605,40,7,Month-to-month,Fiber optic,No,No,No,No,Credit card,69.03,484.25,1,4,587.7,Yes
CUST-001606,65,6,One year,DSL,Yes,No,No,Yes,Electronic check,51.22,310.71,0,3,126.1,No
CUST-001607,53,48,Two year,DSL,Yes,No,Yes,No,Bank transfer,64.0,3051.98,0,5,87.0,No
CUST-001608,48,23,Month-to-month,Fiber optic,No,No,Yes,Yes,Electronic check,75.13,1747.65,0,5,388.9,No
CUST-001609,42,15,Two year,Fiber optic,Yes,No,Yes,No,Electronic check,94.66,1454.13,1,3,199.8,No
CUST-001610,39,38,Month-to-month,No internet service,Yes,No,No,Yes,Bank transfer,30.8,1134.36,1,3,6.1,No
CUST-001611,49,1,Two year,No internet service,No,Yes,No,No,Electronic check,27.26,40.08,1,3,5.1,No
CUST-001612,41,3,One year,DSL,No,No,No,Yes,Electronic check,45.99,135.05,1,4,84.0,No
CUST-001613,44,35,Two year,DSL,No,Yes,No,Yes,Electronic check,53.05,1853.06,1,3,124.2,No
CUST-001614,46,22,Two year,No internet service,Yes,Yes,Yes,Yes,Credit card,55.24,1227.83,0,3,2.9,No
CUST-001615,35,1,Two year,DSL,Yes,No,No,Yes,Electronic check,51.13,50.54,0,4,105.0,No
CUST-001616,53,1,One year,No internet service,No,Yes,No,Yes,Mailed check,26.84,34.69,0,4,9.4,No
CUST-001617,85,19,Month-to-month,Fiber optic,No,Yes,No,Yes,Electronic check,71.15,1344.66,0,2,188.2,Yes
CUST-001618,18,7,Month-to-month,Fiber optic,No,No,No,No,Credit card,69.52,516.74,0,4,257.0,Yes
CUST-001619,50,10,One year,Fiber optic,Yes,Yes,No,Yes,Electronic check,87.52,870.54,0,4,443.7,No
CUST-001620,34,39,Month-to-month,No internet service,Yes,No,Yes,Yes,Bank transfer,37.06,1430.12,0,5,7.0,No
CUST-001621,54,27,Two year,DSL,Yes,No,Yes,Yes,Mailed check,67.27,1823.23,0,3,182.2,No
CUST-001622,46,22,Month-to-month,Fiber optic,No,No,Yes,No,Bank transfer,77.88,1696.66,1,3,324.2,Yes
CUST-001623,56,27,Two year,No internet service,No,No,Yes,No,Credit card,25.04,680.78,1,4,2.1,No
CUST-001624,63,14,Month-to-month,No internet service,Yes,No,Yes,Yes,Electronic check,44.85,660.84,0,5,3.4,No
CUST-001625,48,14,Two year,Fiber optic,No,No,No,No,Electronic check,72.82,1018.58,1,4,378.9,No
CUST-001626,62,43,Two year,DSL,No,Yes,Yes,No,Mailed check,67.1,2858.21,0,4,113.1,No
CUST-001627,18,1,Month-to-month,DSL,No,No,No,Yes,Mailed check,41.84,33.54,0,3,74.9,No
CUST-001628,69,25,One year,Fiber optic,No,No,Yes,Yes,Credit card,70.22,1771.75,2,3,450.5,No
